# {'yi': 5, 'slope': 1.3e-05, 'Ymax': 1000, 'Froude': 0.02, 'n_points': 300, 'variables': 'p_u_v', 'flow': 'DATA/G.txt', 'mapping': ['semi_infinite_PB', [0, 3.3840579710144927]], 'Re': 157.922677, 'a_ast': 0.552, 'alpha': 0.56552, 'equation': 'LNS_CD', 'lc': 0.16739}
# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
1.2320e+01 -8.3360e-05 2.2843e-05 8.6433e-05 9.8470e-05 -1.3489e-04 1.6701e-04 1.3489e-04 9.8463e-05 1.6700e-04 1.7692e-06 -5.8960e-06 6.1557e-06 -9.9019e-06 6.7537e-06 1.1986e-05 -6.7569e-06 -9.8977e-06 1.1984e-05
1.2123e+01 -9.3152e-05 2.5522e-05 9.6585e-05 1.1004e-04 -1.5073e-04 1.8662e-04 1.5074e-04 1.1002e-04 1.8662e-04 1.9939e-06 -6.6120e-06 6.9061e-06 -1.1057e-05 7.5549e-06 1.3391e-05 -7.5503e-06 -1.1061e-05 1.3392e-05
1.1932e+01 -1.0381e-04 2.8448e-05 1.0764e-04 1.2263e-04 -1.6799e-04 2.0799e-04 1.6799e-04 1.2262e-04 2.0798e-04 2.2047e-06 -7.3444e-06 7.6682e-06 -1.2330e-05 8.4120e-06 1.4926e-05 -8.4149e-06 -1.2326e-05 1.4925e-05
1.1745e+01 -1.1540e-04 3.1618e-05 1.1965e-04 1.3632e-04 -1.8673e-04 2.3120e-04 1.8673e-04 1.3630e-04 2.3119e-04 2.4688e-06 -8.1890e-06 8.5531e-06 -1.3698e-05 9.3582e-06 1.6590e-05 -9.3536e-06 -1.3702e-05 1.6590e-05
1.1562e+01 -1.2795e-04 3.5065e-05 1.3267e-04 1.5116e-04 -2.0706e-04 2.5636e-04 2.0705e-04 1.5114e-04 2.5635e-04 2.7189e-06 -9.0543e-06 9.4538e-06 -1.5197e-05 1.0370e-05 1.8398e-05 -1.0372e-05 -1.5193e-05 1.8396e-05
1.1383e+01 -1.4154e-04 3.8784e-05 1.4676e-04 1.6721e-04 -2.2904e-04 2.8359e-04 2.2905e-04 1.6719e-04 2.8358e-04 3.0269e-06 -1.0043e-05 1.0489e-05 -1.6803e-05 1.1478e-05 2.0349e-05 -1.1473e-05 -1.6807e-05 2.0350e-05
1.1209e+01 -1.5621e-04 4.2810e-05 1.6197e-04 1.8454e-04 -2.5279e-04 3.1298e-04 2.5279e-04 1.8453e-04 3.1297e-04 3.3209e-06 -1.1056e-05 1.1544e-05 -1.8553e-05 1.2661e-05 2.2461e-05 -1.2663e-05 -1.8549e-05 2.2459e-05
1.1039e+01 -1.7203e-04 4.7139e-05 1.7837e-04 2.0323e-04 -2.7838e-04 3.4467e-04 2.7838e-04 2.0321e-04 3.4465e-04 3.6775e-06 -1.2204e-05 1.2746e-05 -2.0423e-05 1.3949e-05 2.4732e-05 -1.3945e-05 -2.0427e-05 2.4733e-05
1.0872e+01 -1.8904e-04 5.1806e-05 1.9601e-04 2.2332e-04 -3.0591e-04 3.7875e-04 3.0590e-04 2.2331e-04 3.7874e-04 4.0202e-06 -1.3381e-05 1.3972e-05 -2.2450e-05 1.5322e-05 2.7180e-05 -1.5324e-05 -2.2446e-05 2.7178e-05
1.0709e+01 -2.0730e-04 5.6808e-05 2.1495e-04 2.4491e-04 -3.3546e-04 4.1535e-04 3.3547e-04 2.4488e-04 4.1534e-04 4.4304e-06 -1.4704e-05 1.5357e-05 -2.4612e-05 1.6810e-05 2.9804e-05 -1.6805e-05 -2.4616e-05 2.9805e-05
1.0549e+01 -2.2688e-04 6.2179e-05 2.3525e-04 2.6804e-04 -3.6715e-04 4.5459e-04 3.6715e-04 2.6802e-04 4.5457e-04 4.8266e-06 -1.6062e-05 1.6771e-05 -2.6944e-05 1.8391e-05 3.2623e-05 -1.8393e-05 -2.6940e-05 3.2620e-05
1.0393e+01 -2.4784e-04 6.7920e-05 2.5698e-04 2.9280e-04 -4.0107e-04 4.9658e-04 4.0107e-04 2.9278e-04 4.9656e-04 5.2955e-06 -1.7578e-05 1.8358e-05 -2.9426e-05 2.0096e-05 3.5634e-05 -2.0092e-05 -2.9429e-05 3.5634e-05
1.0240e+01 -2.7024e-04 7.4062e-05 2.8020e-04 3.1926e-04 -4.3731e-04 5.4145e-04 4.3731e-04 3.1924e-04 5.4144e-04 5.7504e-06 -1.9133e-05 1.9978e-05 -3.2092e-05 2.1907e-05 3.8856e-05 -2.1908e-05 -3.2088e-05 3.8854e-05
1.0090e+01 -2.9413e-04 8.0608e-05 3.0498e-04 3.4750e-04 -4.7598e-04 5.8933e-04 4.7598e-04 3.4747e-04 5.8932e-04 6.2833e-06 -2.0859e-05 2.1785e-05 -3.4923e-05 2.3850e-05 4.2290e-05 -2.3845e-05 -3.4926e-05 4.2290e-05
9.9432e+00 -3.1959e-04 8.7590e-05 3.3138e-04 3.7758e-04 -5.1718e-04 6.4035e-04 5.1718e-04 3.7755e-04 6.4033e-04 6.8021e-06 -2.2629e-05 2.3629e-05 -3.7953e-05 2.5908e-05 4.5953e-05 -2.5909e-05 -3.7949e-05 4.5950e-05
9.7994e+00 -3.4668e-04 9.5010e-05 3.5946e-04 4.0958e-04 -5.6102e-04 6.9462e-04 5.6102e-04 4.0955e-04 6.9460e-04 7.4045e-06 -2.4583e-05 2.5674e-05 -4.1162e-05 2.8110e-05 4.9845e-05 -2.8105e-05 -4.1166e-05 4.9845e-05
9.6583e+00 -3.7545e-04 1.0290e-04 3.8930e-04 4.4358e-04 -6.0759e-04 7.5228e-04 6.0759e-04 4.4355e-04 7.5226e-04 7.9926e-06 -2.6586e-05 2.7762e-05 -4.4586e-05 3.0438e-05 5.3985e-05 -3.0439e-05 -4.4583e-05 5.3983e-05
9.5201e+00 -4.0599e-04 1.1127e-04 4.2096e-04 4.7966e-04 -6.5701e-04 8.1347e-04 6.5701e-04 4.7963e-04 8.1345e-04 8.6702e-06 -2.8787e-05 3.0064e-05 -4.8206e-05 3.2919e-05 5.8374e-05 -3.2914e-05 -4.8209e-05 5.8374e-05
9.3845e+00 -4.3835e-04 1.2014e-04 4.5452e-04 5.1789e-04 -7.0938e-04 8.7831e-04 7.0937e-04 5.1787e-04 8.7829e-04 9.3331e-06 -3.1042e-05 3.2415e-05 -5.2055e-05 3.5538e-05 6.3029e-05 -3.5538e-05 -5.2052e-05 6.3026e-05
9.2514e+00 -4.7260e-04 1.2953e-04 4.9003e-04 5.5836e-04 -7.6481e-04 9.4694e-04 7.6481e-04 5.5833e-04 9.4692e-04 1.0091e-05 -3.3508e-05 3.4995e-05 -5.6116e-05 3.8320e-05 6.7952e-05 -3.8315e-05 -5.6119e-05 6.7952e-05
9.1209e+00 -5.0881e-04 1.3946e-04 5.2758e-04 6.0115e-04 -8.2341e-04 1.0195e-03 8.2341e-04 6.0112e-04 1.0195e-03 1.0835e-05 -3.6034e-05 3.7628e-05 -6.0423e-05 4.1251e-05 7.3161e-05 -4.1251e-05 -6.0419e-05 7.3158e-05
8.9927e+00 -5.4706e-04 1.4993e-04 5.6723e-04 6.4633e-04 -8.8529e-04 1.0961e-03 8.8530e-04 6.4629e-04 1.0961e-03 1.1680e-05 -3.8785e-05 4.0506e-05 -6.4957e-05 4.4357e-05 7.8657e-05 -4.4352e-05 -6.4961e-05 7.8657e-05
8.8669e+00 -5.8739e-04 1.6099e-04 6.0906e-04 6.9399e-04 -9.5058e-04 1.1770e-03 9.5057e-04 6.9396e-04 1.1769e-03 1.2510e-05 -4.1601e-05 4.3441e-05 -6.9754e-05 4.7622e-05 8.4460e-05 -4.7622e-05 -6.9750e-05 8.4457e-05
8.7434e+00 -6.2990e-04 1.7264e-04 6.5313e-04 7.4421e-04 -1.0194e-03 1.2621e-03 1.0194e-03 7.4417e-04 1.2621e-03 1.3448e-05 -4.4657e-05 4.6638e-05 -7.4795e-05 5.1073e-05 9.0569e-05 -5.1069e-05 -7.4798e-05 9.0569e-05
8.6220e+00 -6.7464e-04 1.8491e-04 6.9952e-04 7.9707e-04 -1.0918e-03 1.3518e-03 1.0918e-03 7.9704e-04 1.3518e-03 1.4369e-05 -4.7782e-05 4.9895e-05 -8.0114e-05 5.4696e-05 9.7005e-05 -5.4696e-05 -8.0111e-05 9.7002e-05
8.5028e+00 -7.2169e-04 1.9780e-04 7.4831e-04 8.5266e-04 -1.1679e-03 1.4460e-03 1.1679e-03 8.5263e-04 1.4460e-03 1.5406e-05 -5.1163e-05 5.3432e-05 -8.5696e-05 5.8516e-05 1.0377e-04 -5.8511e-05 -8.5698e-05 1.0377e-04
8.3857e+00 -7.7112e-04 2.1136e-04 7.9956e-04 9.1106e-04 -1.2479e-03 1.5451e-03 1.2479e-03 9.1104e-04 1.5451e-03 1.6426e-05 -5.4617e-05 5.7034e-05 -9.1571e-05 6.2519e-05 1.1088e-04 -6.2519e-05 -9.1568e-05 1.1088e-04
8.2705e+00 -8.2301e-04 2.2557e-04 8.5336e-04 9.7236e-04 -1.3319e-03 1.6491e-03 1.3319e-03 9.7233e-04 1.6490e-03 1.7567e-05 -5.8343e-05 6.0931e-05 -9.7726e-05 6.6731e-05 1.1834e-04 -6.6726e-05 -9.7730e-05 1.1834e-04
8.1573e+00 -8.7742e-04 2.4049e-04 9.0978e-04 1.0366e-03 -1.4199e-03 1.7581e-03 1.4199e-03 1.0366e-03 1.7581e-03 1.8691e-05 -6.2147e-05 6.4897e-05 -1.0419e-04 7.1137e-05 1.2616e-04 -7.1137e-05 -1.0419e-04 1.2616e-04
8.0460e+00 -9.3442e-04 2.5611e-04 9.6889e-04 1.1040e-03 -1.5122e-03 1.8723e-03 1.5122e-03 1.1040e-03 1.8723e-03 1.9944e-05 -6.6240e-05 6.9177e-05 -1.1096e-04 7.5762e-05 1.3435e-04 -7.5759e-05 -1.1096e-04 1.3436e-04
7.9365e+00 -9.9410e-04 2.7247e-04 1.0308e-03 1.1745e-03 -1.6088e-03 1.9919e-03 1.6088e-03 1.1745e-03 1.9919e-03 2.1179e-05 -7.0414e-05 7.3530e-05 -1.1805e-04 8.0595e-05 1.4294e-04 -8.0598e-05 -1.1805e-04 1.4294e-04
7.8288e+00 -1.0565e-03 2.8958e-04 1.0955e-03 1.2482e-03 -1.7098e-03 2.1169e-03 1.7098e-03 1.2482e-03 2.1169e-03 2.2549e-05 -7.4893e-05 7.8214e-05 -1.2546e-04 8.5659e-05 1.5191e-04 -8.5659e-05 -1.2546e-04 1.5191e-04
7.7229e+00 -1.1218e-03 3.0747e-04 1.1631e-03 1.3253e-03 -1.8154e-03 2.2477e-03 1.8154e-03 1.3253e-03 2.2477e-03 2.3900e-05 -7.9459e-05 8.2975e-05 -1.3321e-04 9.0943e-05 1.6130e-04 -9.0948e-05 -1.3321e-04 1.6129e-04
7.6186e+00 -1.1899e-03 3.2614e-04 1.2338e-03 1.4058e-03 -1.9256e-03 2.3842e-03 1.9256e-03 1.4058e-03 2.3842e-03 2.5395e-05 -8.4346e-05 8.8086e-05 -1.4130e-04 9.6473e-05 1.7109e-04 -9.6472e-05 -1.4130e-04 1.7109e-04
7.5160e+00 -1.2610e-03 3.4563e-04 1.3075e-03 1.4898e-03 -2.0407e-03 2.5267e-03 2.0407e-03 1.4898e-03 2.5267e-03 2.6868e-05 -8.9324e-05 9.3277e-05 -1.4975e-04 1.0224e-04 1.8132e-04 -1.0224e-04 -1.4974e-04 1.8131e-04
7.4149e+00 -1.3352e-03 3.6595e-04 1.3844e-03 1.5774e-03 -2.1607e-03 2.6752e-03 2.1607e-03 1.5774e-03 2.6752e-03 2.8493e-05 -9.4641e-05 9.8837e-05 -1.5855e-04 1.0826e-04 1.9198e-04 -1.0825e-04 -1.5855e-04 1.9198e-04
7.3154e+00 -1.4124e-03 3.8713e-04 1.4645e-03 1.6687e-03 -2.2857e-03 2.8300e-03 2.2857e-03 1.6687e-03 2.8301e-03 3.0095e-05 -1.0005e-04 1.0448e-04 -1.6772e-04 1.1452e-04 2.0309e-04 -1.1451e-04 -1.6772e-04 2.0309e-04
7.2175e+00 -1.4929e-03 4.0918e-04 1.5480e-03 1.7637e-03 -2.4160e-03 2.9912e-03 2.4160e-03 1.7638e-03 2.9913e-03 3.1858e-05 -1.0582e-04 1.1051e-04 -1.7726e-04 1.2105e-04 2.1465e-04 -1.2104e-04 -1.7728e-04 2.1466e-04
7.1210e+00 -1.5766e-03 4.3214e-04 1.6348e-03 1.8626e-03 -2.5515e-03 3.1590e-03 2.5515e-03 1.8627e-03 3.1591e-03 3.3595e-05 -1.1169e-04 1.1663e-04 -1.8720e-04 1.2783e-04 2.2668e-04 -1.2783e-04 -1.8722e-04 2.2670e-04
7.0259e+00 -1.6637e-03 4.5600e-04 1.7251e-03 1.9655e-03 -2.6924e-03 3.3335e-03 2.6924e-03 1.9656e-03 3.3336e-03 3.5502e-05 -1.1793e-04 1.2316e-04 -1.9753e-04 1.3487e-04 2.3918e-04 -1.3489e-04 -1.9756e-04 2.3922e-04
6.9322e+00 -1.7543e-03 4.8081e-04 1.8189e-03 2.0724e-03 -2.8389e-03 3.5148e-03 2.8389e-03 2.0725e-03 3.5149e-03 3.7381e-05 -1.2427e-04 1.2977e-04 -2.0828e-04 1.4218e-04 2.5219e-04 -1.4223e-04 -2.0831e-04 2.5223e-04
6.8399e+00 -1.8483e-03 5.0657e-04 1.9164e-03 2.1834e-03 -2.9910e-03 3.7032e-03 2.9910e-03 2.1836e-03 3.7033e-03 3.9438e-05 -1.3101e-04 1.3681e-04 -2.1946e-04 1.4978e-04 2.6571e-04 -1.4985e-04 -2.1947e-04 2.6575e-04
6.7489e+00 -1.9459e-03 5.3333e-04 2.0176e-03 2.2987e-03 -3.1490e-03 3.8988e-03 3.1490e-03 2.2989e-03 3.8988e-03 4.1465e-05 -1.3784e-04 1.4395e-04 -2.3110e-04 1.5768e-04 2.7976e-04 -1.5775e-04 -2.3106e-04 2.7978e-04
6.6592e+00 -2.0471e-03 5.6107e-04 2.1226e-03 2.4183e-03 -3.3129e-03 4.1016e-03 3.3129e-03 2.4185e-03 4.1017e-03 4.3679e-05 -1.4510e-04 1.5153e-04 -2.4316e-04 1.6590e-04 2.9437e-04 -1.6596e-04 -2.4309e-04 2.9434e-04
6.5708e+00 -2.1521e-03 5.8985e-04 2.2315e-03 2.5423e-03 -3.4828e-03 4.3120e-03 3.4828e-03 2.5425e-03 4.3121e-03 4.5861e-05 -1.5246e-04 1.5921e-04 -2.5568e-04 1.7445e-04 3.0953e-04 -1.7447e-04 -2.5556e-04 3.0943e-04
6.4836e+00 -2.2609e-03 6.1966e-04 2.3443e-03 2.6709e-03 -3.6588e-03 4.5300e-03 3.6588e-03 2.6711e-03 4.5301e-03 4.8239e-05 -1.6025e-04 1.6735e-04 -2.6862e-04 1.8336e-04 3.2523e-04 -1.8329e-04 -2.6849e-04 3.2509e-04
6.3975e+00 -2.3736e-03 6.5055e-04 2.4612e-03 2.8040e-03 -3.8412e-03 4.7558e-03 3.8412e-03 2.8042e-03 4.7559e-03 5.0582e-05 -1.6815e-04 1.7559e-04 -2.8198e-04 1.9260e-04 3.4147e-04 -1.9243e-04 -2.8187e-04 3.4130e-04
6.3127e+00 -2.4903e-03 6.8252e-04 2.5821e-03 2.9418e-03 -4.0299e-03 4.9895e-03 4.0300e-03 2.9420e-03 4.9896e-03 5.3131e-05 -1.7651e-04 1.8433e-04 -2.9572e-04 2.0215e-04 3.5822e-04 -2.0190e-04 -2.9573e-04 3.5808e-04
6.2290e+00 -2.6110e-03 7.1560e-04 2.7073e-03 3.0843e-03 -4.2252e-03 5.2312e-03 4.2254e-03 3.0846e-03 5.2315e-03 5.5641e-05 -1.8497e-04 1.9316e-04 -3.0989e-04 2.1198e-04 3.7545e-04 -2.1170e-04 -3.1006e-04 3.7544e-04
6.1464e+00 -2.7359e-03 7.4981e-04 2.8368e-03 3.2317e-03 -4.4272e-03 5.4813e-03 4.4274e-03 3.2321e-03 5.4816e-03 5.8368e-05 -1.9391e-04 2.0251e-04 -3.2449e-04 2.2204e-04 3.9319e-04 -2.2184e-04 -3.2487e-04 3.9339e-04
6.0649e+00 -2.8649e-03 7.8517e-04 2.9706e-03 3.3840e-03 -4.6360e-03 5.7397e-03 4.6362e-03 3.3845e-03 5.7401e-03 6.1052e-05 -2.0296e-04 2.1194e-04 -3.3961e-04 2.3230e-04 4.1146e-04 -2.3231e-04 -3.4018e-04 4.1193e-04
5.9845e+00 -2.9983e-03 8.2170e-04 3.1088e-03 3.5414e-03 -4.8518e-03 6.0068e-03 4.8520e-03 3.5420e-03 6.0073e-03 6.3964e-05 -2.1251e-04 2.2193e-04 -3.5531e-04 2.4277e-04 4.3033e-04 -2.4311e-04 -3.5598e-04 4.3107e-04
5.9051e+00 -3.1360e-03 8.5944e-04 3.2516e-03 3.7038e-03 -5.0747e-03 6.2826e-03 5.0748e-03 3.7046e-03 6.2831e-03 6.6828e-05 -2.2216e-04 2.3200e-04 -3.7174e-04 2.5347e-04 4.4993e-04 -2.5425e-04 -3.7230e-04 4.5083e-04
5.8267e+00 -3.2781e-03 8.9838e-04 3.3990e-03 3.8716e-03 -5.3049e-03 6.5674e-03 5.3048e-03 3.8725e-03 6.5679e-03 6.9932e-05 -2.3234e-04 2.4264e-04 -3.8896e-04 2.6453e-04 4.7039e-04 -2.6573e-04 -3.8915e-04 4.7122e-04
5.7493e+00 -3.4248e-03 9.3857e-04 3.5511e-03 4.0448e-03 -5.5424e-03 6.8614e-03 5.5421e-03 4.0457e-03 6.8617e-03 7.2982e-05 -2.4262e-04 2.5336e-04 -4.0702e-04 2.7610e-04 4.9183e-04 -2.7756e-04 -4.0657e-04 4.9227e-04
5.6729e+00 -3.5761e-03 9.8001e-04 3.7079e-03 4.2235e-03 -5.7874e-03 7.1647e-03 5.7869e-03 4.2243e-03 7.1647e-03 7.6285e-05 -2.5346e-04 2.6469e-04 -4.2586e-04 2.8838e-04 5.1431e-04 -2.8975e-04 -4.2456e-04 5.1401e-04
5.5974e+00 -3.7320e-03 1.0227e-03 3.8696e-03 4.4079e-03 -6.0400e-03 7.4774e-03 6.0393e-03 4.4085e-03 7.4772e-03 7.9528e-05 -2.6439e-04 2.7609e-04 -4.4536e-04 3.0152e-04 5.3782e-04 -3.0233e-04 -4.4315e-04 5.3646e-04
5.5229e+00 -3.8927e-03 1.0668e-03 4.0362e-03 4.5981e-03 -6.3001e-03 7.7996e-03 6.2993e-03 4.5983e-03 7.7991e-03 8.3036e-05 -2.7590e-04 2.8812e-04 -4.6524e-04 3.1564e-04 5.6221e-04 -3.1534e-04 -4.6234e-04 5.5964e-04
5.4492e+00 -4.0582e-03 1.1121e-03 4.2079e-03 4.7941e-03 -6.5677e-03 8.1313e-03 6.5672e-03 4.7938e-03 8.1308e-03 8.6479e-05 -2.8750e-04 3.0023e-04 -4.8520e-04 3.3070e-04 5.8719e-04 -3.2879e-04 -4.8213e-04 5.8357e-04
5.3765e+00 -4.2287e-03 1.1588e-03 4.3846e-03 4.9958e-03 -6.8431e-03 8.4726e-03 6.8430e-03 4.9952e-03 8.4723e-03 9.0200e-05 -2.9971e-04 3.1299e-04 -5.0489e-04 3.4652e-04 6.1237e-04 -3.4272e-04 -5.0250e-04 6.0824e-04
5.3046e+00 -4.4041e-03 1.2069e-03 4.5665e-03 5.2032e-03 -7.1262e-03 8.8236e-03 7.1269e-03 5.2025e-03 8.8237e-03 9.3849e-05 -3.1201e-04 3.2582e-04 -5.2407e-04 3.6267e-04 6.3732e-04 -3.5713e-04 -5.2341e-04 6.3364e-04
5.2336e+00 -4.5847e-03 1.2563e-03 4.7537e-03 5.4162e-03 -7.4172e-03 9.1842e-03 7.4190e-03 5.4157e-03 9.1854e-03 9.7790e-05 -3.2494e-04 3.3933e-04 -5.4265e-04 3.7860e-04 6.6167e-04 -3.7202e-04 -5.4484e-04 6.5973e-04
5.1634e+00 -4.7703e-03 1.3072e-03 4.9462e-03 5.6347e-03 -7.7165e-03 9.5548e-03 7.7193e-03 5.6350e-03 9.5572e-03 1.0165e-04 -3.3795e-04 3.5291e-04 -5.6088e-04 3.9363e-04 6.8522e-04 -3.8735e-04 -5.6674e-04 6.8646e-04
5.0940e+00 -4.9612e-03 1.3595e-03 5.1441e-03 5.8588e-03 -8.0245e-03 9.9357e-03 8.0280e-03 5.8604e-03 9.9395e-03 1.0582e-04 -3.5162e-04 3.6720e-04 -5.7930e-04 4.0716e-04 7.0807e-04 -4.0307e-04 -5.8910e-04 7.1380e-04
5.0254e+00 -5.1574e-03 1.4132e-03 5.3475e-03 6.0886e-03 -8.3415e-03 1.0327e-02 8.3453e-03 6.0921e-03 1.0332e-02 1.0990e-04 -3.6538e-04 3.8155e-04 -5.9885e-04 4.1879e-04 7.3076e-04 -4.1909e-04 -6.1194e-04 7.4169e-04
4.9576e+00 -5.3590e-03 1.4684e-03 5.5566e-03 6.3243e-03 -8.6681e-03 1.0730e-02 8.6713e-03 6.3300e-03 1.0736e-02 1.1430e-04 -3.7982e-04 3.9664e-04 -6.2069e-04 4.2856e-04 7.5427e-04 -4.3533e-04 -6.3531e-04 7.7015e-04
4.8906e+00 -5.5661e-03 1.5251e-03 5.7712e-03 6.5664e-03 -9.0047e-03 1.1145e-02 9.0062e-03 6.5743e-03 1.1150e-02 1.1860e-04 -3.9433e-04 4.1178e-04 -6.4615e-04 4.3704e-04 7.8007e-04 -4.5174e-04 -6.5930e-04 7.9922e-04
4.8243e+00 -5.7786e-03 1.5833e-03 5.9916e-03 6.8155e-03 -9.3515e-03 1.1572e-02 9.3501e-03 6.8250e-03 1.1576e-02 1.2324e-04 -4.0956e-04 4.2770e-04 -6.7631e-04 4.4547e-04 8.0984e-04 -4.6828e-04 -6.8407e-04 8.2899e-04
4.7588e+00 -5.9968e-03 1.6431e-03 6.2179e-03 7.0724e-03 -9.7086e-03 1.2011e-02 9.7033e-03 7.0823e-03 1.2013e-02 1.2778e-04 -4.2485e-04 4.4365e-04 -7.1183e-04 4.5572e-04 8.4521e-04 -4.8496e-04 -7.0977e-04 8.5963e-04
4.6940e+00 -6.2207e-03 1.7044e-03 6.4500e-03 7.3379e-03 -1.0076e-02 1.2464e-02 1.0066e-02 7.3463e-03 1.2461e-02 1.3267e-04 -4.4089e-04 4.6041e-04 -7.5252e-04 4.7010e-04 8.8729e-04 -5.0191e-04 -7.3659e-04 8.9133e-04
4.6299e+00 -6.4504e-03 1.7673e-03 6.6881e-03 7.6124e-03 -1.0452e-02 1.2930e-02 1.0438e-02 7.6172e-03 1.2922e-02 1.3744e-04 -4.5698e-04 4.7720e-04 -7.9718e-04 4.9102e-04 9.3627e-04 -5.1931e-04 -7.6466e-04 9.2433e-04
4.5665e+00 -6.6858e-03 1.8318e-03 6.9322e-03 7.8964e-03 -1.0836e-02 1.3408e-02 1.0819e-02 7.8952e-03 1.3394e-02 1.4258e-04 -4.7385e-04 4.9484e-04 -8.4334e-04 5.2058e-04 9.9107e-04 -5.3741e-04 -7.9407e-04 9.5883e-04
4.5038e+00 -6.9272e-03 1.8979e-03 7.1825e-03 8.1896e-03 -1.1228e-02 1.3897e-02 1.1211e-02 8.1804e-03 1.3878e-02 1.4759e-04 -4.9077e-04 5.1248e-04 -8.8749e-04 5.5991e-04 1.0493e-03 -5.5654e-04 -8.2477e-04 9.9498e-04
4.4418e+00 -7.1746e-03 1.9656e-03 7.4390e-03 8.4914e-03 -1.1626e-02 1.4397e-02 1.1611e-02 8.4730e-03 1.4374e-02 1.5300e-04 -5.0849e-04 5.3101e-04 -9.2523e-04 6.0874e-04 1.1075e-03 -5.7701e-04 -8.5659e-04 1.0328e-03
4.3804e+00 -7.4281e-03 2.0350e-03 7.7018e-03 8.8003e-03 -1.2029e-02 1.4905e-02 1.2022e-02 8.7731e-03 1.4883e-02 1.5826e-04 -5.2625e-04 5.4953e-04 -9.5200e-04 6.6480e-04 1.1611e-03 -5.9910e-04 -8.8921e-04 1.0722e-03
4.3197e+00 -7.6877e-03 2.1061e-03 7.9709e-03 9.1145e-03 -1.2437e-02 1.5419e-02 1.2442e-02 9.0807e-03 1.5403e-02 1.6394e-04 -5.4486e-04 5.6898e-04 -9.6375e-04 7.2375e-04 1.2052e-03 -6.2294e-04 -9.2216e-04 1.1128e-03
4.2596e+00 -7.9535e-03 2.1789e-03 8.2465e-03 9.4318e-03 -1.2851e-02 1.5940e-02 1.2872e-02 9.3958e-03 1.5936e-02 1.6945e-04 -5.6347e-04 5.8840e-04 -9.5801e-04 7.7908e-04 1.2348e-03 -6.4850e-04 -9.5486e-04 1.1543e-03
4.2001e+00 -8.2255e-03 2.2534e-03 8.5286e-03 9.7499e-03 -1.3271e-02 1.6467e-02 1.3311e-02 9.7183e-03 1.6481e-02 1.7540e-04 -5.8298e-04 6.0879e-04 -9.3475e-04 8.2277e-04 1.2453e-03 -6.7548e-04 -9.8674e-04 1.1958e-03
4.1412e+00 -8.5039e-03 2.3296e-03 8.8173e-03 1.0067e-02 -1.3700e-02 1.7001e-02 1.3760e-02 1.0048e-02 1.7038e-02 1.8117e-04 -6.0247e-04 6.2912e-04 -8.9734e-04 8.4606e-04 1.2333e-03 -7.0332e-04 -1.0173e-03 1.2367e-03
4.0830e+00 -8.7888e-03 2.4076e-03 9.1126e-03 1.0381e-02 -1.4143e-02 1.7544e-02 1.4218e-02 1.0385e-02 1.7607e-02 1.8741e-04 -6.2290e-04 6.5048e-04 -8.5294e-04 8.4089e-04 1.1977e-03 -7.3119e-04 -1.0461e-03 1.2763e-03
4.0253e+00 -9.0801e-03 2.4874e-03 9.4146e-03 1.0693e-02 -1.4602e-02 1.8099e-02 1.4687e-02 1.0728e-02 1.8188e-02 1.9343e-04 -6.4328e-04 6.7174e-04 -8.1263e-04 8.0138e-04 1.1413e-03 -7.5806e-04 -1.0732e-03 1.3139e-03
3.9683e+00 -9.3780e-03 2.5689e-03 9.7235e-03 1.1006e-02 -1.5084e-02 1.8672e-02 1.5166e-02 1.1079e-02 1.8781e-02 1.9996e-04 -6.6466e-04 6.9409e-04 -7.9070e-04 7.2563e-04 1.0732e-03 -7.8280e-04 -1.0990e-03 1.3493e-03
3.9118e+00 -9.6825e-03 2.6523e-03 1.0039e-02 1.1321e-02 -1.5592e-02 1.9269e-02 1.5656e-02 1.1435e-02 1.9387e-02 2.0626e-04 -6.8596e-04 7.1630e-04 -8.0342e-04 6.1720e-04 1.0131e-03 -8.0433e-04 -1.1244e-03 1.3824e-03
3.8559e+00 -9.9936e-03 2.7375e-03 1.0362e-02 1.1646e-02 -1.6130e-02 1.9895e-02 1.6157e-02 1.1798e-02 2.0006e-02 2.1308e-04 -7.0830e-04 7.3965e-04 -8.6693e-04 4.8632e-04 9.9402e-04 -8.2182e-04 -1.1506e-03 1.4140e-03
3.8005e+00 -1.0312e-02 2.8245e-03 1.0691e-02 1.1989e-02 -1.6699e-02 2.0557e-02 1.6671e-02 1.2168e-02 2.0640e-02 2.1965e-04 -7.3052e-04 7.6283e-04 -9.9479e-04 3.5026e-04 1.0547e-03 -8.3491e-04 -1.1796e-03 1.4452e-03
3.7457e+00 -1.0636e-02 2.9134e-03 1.1028e-02 1.2357e-02 -1.7297e-02 2.1257e-02 1.7198e-02 1.2546e-02 2.1288e-02 2.2678e-04 -7.5385e-04 7.8722e-04 -1.1950e-03 2.3291e-04 1.2175e-03 -8.4387e-04 -1.2133e-03 1.4779e-03
