# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
1.1209e+01 -5.6688e-05 -1.6082e-04 1.7052e-04 5.5005e-05 2.4717e-04 2.5322e-04 -2.4780e-04 5.5190e-05 2.5387e-04 -3.4909e-06 -1.3563e-05 1.4005e-05 7.5580e-06 1.9378e-05 2.0800e-05 -1.9602e-05 7.3771e-06 2.0944e-05
1.1039e+01 -6.3009e-05 -1.7863e-04 1.8942e-04 6.1158e-05 2.7456e-04 2.8129e-04 -2.7393e-04 6.0973e-05 2.8063e-04 -3.6996e-06 -1.5190e-05 1.5634e-05 8.1522e-06 2.1737e-05 2.3215e-05 -2.1516e-05 8.3312e-06 2.3072e-05
1.0872e+01 -6.9425e-05 -1.9694e-04 2.0881e-04 6.7366e-05 3.0269e-04 3.1009e-04 -3.0332e-04 6.7551e-05 3.1075e-04 -4.2541e-06 -1.6624e-05 1.7160e-05 9.2273e-06 2.3756e-05 2.5485e-05 -2.3975e-05 9.0500e-06 2.5626e-05
1.0709e+01 -7.6777e-05 -2.1767e-04 2.3082e-04 7.4519e-05 3.3457e-04 3.4277e-04 -3.3394e-04 7.4334e-05 3.4211e-04 -4.5282e-06 -1.8496e-05 1.9042e-05 9.9613e-06 2.6463e-05 2.8276e-05 -2.6246e-05 1.0137e-05 2.8136e-05
1.0549e+01 -8.4280e-05 -2.3906e-04 2.5348e-04 8.1782e-05 3.6744e-04 3.7643e-04 -3.6807e-04 8.1967e-05 3.7708e-04 -5.1447e-06 -2.0194e-05 2.0839e-05 1.1175e-05 2.8861e-05 3.0949e-05 -2.9076e-05 1.1001e-05 3.1087e-05
1.0393e+01 -9.2776e-05 -2.6304e-04 2.7892e-04 9.0045e-05 4.0430e-04 4.1421e-04 -4.0367e-04 8.9861e-05 4.1355e-04 -5.4908e-06 -2.2337e-05 2.3002e-05 1.2063e-05 3.1956e-05 3.4157e-05 -3.1744e-05 1.2235e-05 3.4020e-05
1.0240e+01 -1.0148e-04 -2.8784e-04 3.0521e-04 9.8476e-05 4.4241e-04 4.5324e-04 -4.4305e-04 9.8660e-05 4.5390e-04 -6.1763e-06 -2.4328e-05 2.5100e-05 1.3430e-05 3.4772e-05 3.7276e-05 -3.4983e-05 1.3260e-05 3.7412e-05
1.0090e+01 -1.1124e-04 -3.1540e-04 3.3445e-04 1.0796e-04 4.8478e-04 4.9666e-04 -4.8415e-04 1.0778e-04 4.9600e-04 -6.6014e-06 -2.6772e-05 2.7573e-05 1.4488e-05 3.8297e-05 4.0945e-05 -3.8087e-05 1.4657e-05 4.0810e-05
9.9432e+00 -1.2127e-04 -3.4396e-04 3.6471e-04 1.1768e-04 5.2867e-04 5.4160e-04 -5.2930e-04 1.1786e-04 5.4226e-04 -7.3633e-06 -2.9083e-05 3.0001e-05 1.6025e-05 4.1572e-05 4.4554e-05 -4.1779e-05 1.5858e-05 4.4687e-05
9.7994e+00 -1.3241e-04 -3.7545e-04 3.9812e-04 1.2851e-04 5.7708e-04 5.9121e-04 -5.7644e-04 1.2833e-04 5.9055e-04 -7.8747e-06 -3.1857e-05 3.2815e-05 1.7269e-05 4.5567e-05 4.8730e-05 -4.5362e-05 1.7435e-05 4.8597e-05
9.6583e+00 -1.4389e-04 -4.0812e-04 4.3274e-04 1.3964e-04 6.2728e-04 6.4263e-04 -6.2791e-04 1.3982e-04 6.4329e-04 -8.7207e-06 -3.4519e-05 3.5604e-05 1.8992e-05 4.9345e-05 5.2874e-05 -4.9549e-05 1.8828e-05 5.3006e-05
9.5201e+00 -1.5655e-04 -4.4390e-04 4.7070e-04 1.5194e-04 6.8229e-04 6.9900e-04 -6.8165e-04 1.5175e-04 6.9834e-04 -9.3259e-06 -3.7654e-05 3.8791e-05 2.0439e-05 5.3857e-05 5.7604e-05 -5.3655e-05 2.0602e-05 5.7474e-05
9.3845e+00 -1.6961e-04 -4.8105e-04 5.1007e-04 1.6459e-04 7.3937e-04 7.5747e-04 -7.4001e-04 1.6478e-04 7.5813e-04 -1.0264e-05 -4.0698e-05 4.1973e-05 2.2366e-05 5.8182e-05 6.2333e-05 -5.8382e-05 2.2204e-05 6.2462e-05
9.2514e+00 -1.8392e-04 -5.2150e-04 5.5298e-04 1.7849e-04 8.0156e-04 8.2120e-04 -8.0093e-04 1.7831e-04 8.2054e-04 -1.0971e-05 -4.4226e-05 4.5567e-05 2.4032e-05 6.3254e-05 6.7666e-05 -6.3056e-05 2.4192e-05 6.7537e-05
9.1209e+00 -1.9869e-04 -5.6352e-04 5.9752e-04 1.9282e-04 8.6613e-04 8.8733e-04 -8.6677e-04 1.9300e-04 8.8799e-04 -1.2009e-05 -4.7685e-05 4.9174e-05 2.6181e-05 6.8173e-05 7.3027e-05 -6.8370e-05 2.6021e-05 7.3154e-05
8.9927e+00 -2.1478e-04 -6.0903e-04 6.4580e-04 2.0845e-04 9.3610e-04 9.5902e-04 -9.3546e-04 2.0826e-04 9.5836e-04 -1.2826e-05 -5.1640e-05 5.3209e-05 2.8084e-05 7.3855e-05 7.9014e-05 -7.3659e-05 2.8242e-05 7.8888e-05
8.8669e+00 -2.3141e-04 -6.5630e-04 6.9591e-04 2.2457e-04 1.0087e-03 1.0334e-03 -1.0094e-03 2.2475e-04 1.0341e-03 -1.3973e-05 -5.5546e-05 5.7277e-05 3.0473e-05 7.9414e-05 8.5060e-05 -7.9608e-05 3.0316e-05 8.5185e-05
8.7434e+00 -2.4943e-04 -7.0728e-04 7.4997e-04 2.4207e-04 1.0871e-03 1.1137e-03 -1.0865e-03 2.4189e-04 1.1131e-03 -1.4908e-05 -5.9961e-05 6.1786e-05 3.2632e-05 8.5753e-05 9.1752e-05 -8.5561e-05 3.2788e-05 9.1628e-05
8.6220e+00 -2.6805e-04 -7.6022e-04 8.0609e-04 2.6013e-04 1.1685e-03 1.1971e-03 -1.1691e-03 2.6032e-04 1.1977e-03 -1.6173e-05 -6.4350e-05 6.6351e-05 3.5281e-05 9.2003e-05 9.8536e-05 -9.2194e-05 3.5126e-05 9.8659e-05
8.5028e+00 -2.8814e-04 -8.1707e-04 8.6639e-04 2.7964e-04 1.2558e-03 1.2866e-03 -1.2552e-03 2.7946e-04 1.2859e-03 -1.7235e-05 -6.9260e-05 7.1372e-05 3.7715e-05 9.9050e-05 1.0599e-04 -9.8860e-05 3.7868e-05 1.0586e-04
8.3857e+00 -3.0891e-04 -8.7609e-04 9.2895e-04 2.9978e-04 1.3466e-03 1.3795e-03 -1.3472e-03 2.9997e-04 1.3802e-03 -1.8626e-05 -7.4166e-05 7.6469e-05 4.0642e-05 1.0604e-04 1.1356e-04 -1.0623e-04 4.0489e-05 1.1368e-04
8.2705e+00 -3.3122e-04 -9.3923e-04 9.9592e-04 3.2145e-04 1.4436e-03 1.4790e-03 -1.4430e-03 3.2126e-04 1.4783e-03 -1.9823e-05 -7.9607e-05 8.2038e-05 4.3370e-05 1.1385e-04 1.2183e-04 -1.1366e-04 4.3521e-05 1.2171e-04
8.1573e+00 -3.5429e-04 -1.0048e-03 1.0654e-03 3.4382e-04 1.5443e-03 1.5821e-03 -1.5450e-03 3.4400e-04 1.5828e-03 -2.1350e-05 -8.5067e-05 8.7706e-05 4.6595e-05 1.2163e-04 1.3025e-04 -1.2181e-04 4.6445e-05 1.3037e-04
8.0460e+00 -3.7897e-04 -1.0746e-03 1.1395e-03 3.6779e-04 1.6517e-03 1.6922e-03 -1.6511e-03 3.6760e-04 1.6915e-03 -2.2692e-05 -9.1076e-05 9.3861e-05 4.9637e-05 1.3025e-04 1.3938e-04 -1.3006e-04 4.9787e-05 1.3926e-04
7.9365e+00 -4.0449e-04 -1.1471e-03 1.2163e-03 3.9253e-04 1.7631e-03 1.8063e-03 -1.7638e-03 3.9272e-04 1.8070e-03 -2.4364e-05 -9.7127e-05 1.0014e-04 5.3182e-05 1.3887e-04 1.4871e-04 -1.3906e-04 5.3033e-05 1.4883e-04
7.8288e+00 -4.3169e-04 -1.2242e-03 1.2980e-03 4.1895e-04 1.8816e-03 1.9276e-03 -1.8809e-03 4.1877e-04 1.9270e-03 -2.5860e-05 -1.0374e-04 1.0692e-04 5.6558e-05 1.4836e-04 1.5877e-04 -1.4817e-04 5.6706e-05 1.5865e-04
7.7229e+00 -4.5982e-04 -1.3040e-03 1.3827e-03 4.4623e-04 2.0043e-03 2.0534e-03 -2.0050e-03 4.4642e-04 2.0541e-03 -2.7687e-05 -1.1042e-04 1.1384e-04 6.0443e-05 1.5788e-04 1.6906e-04 -1.5806e-04 6.0296e-05 1.6917e-04
7.6186e+00 -4.8972e-04 -1.3887e-03 1.4725e-03 4.7526e-04 2.1345e-03 2.1867e-03 -2.1338e-03 4.7508e-04 2.1861e-03 -2.9347e-05 -1.1768e-04 1.2128e-04 6.4174e-05 1.6828e-04 1.8011e-04 -1.6810e-04 6.4320e-05 1.7999e-04
7.5160e+00 -5.2061e-04 -1.4764e-03 1.5655e-03 5.0523e-04 2.2693e-03 2.3249e-03 -2.2699e-03 5.0542e-04 2.3255e-03 -3.1337e-05 -1.2502e-04 1.2889e-04 6.8420e-05 1.7876e-04 1.9141e-04 -1.7894e-04 6.8275e-05 1.9153e-04
7.4149e+00 -5.5336e-04 -1.5692e-03 1.6639e-03 5.3703e-04 2.4119e-03 2.4709e-03 -2.4112e-03 5.3684e-04 2.4702e-03 -3.3170e-05 -1.3297e-04 1.3704e-04 7.2528e-05 1.9014e-04 2.0351e-04 -1.8997e-04 7.2672e-05 2.0339e-04
7.3154e+00 -5.8718e-04 -1.6652e-03 1.7657e-03 5.6984e-04 2.5595e-03 2.6221e-03 -2.5601e-03 5.7002e-04 2.6228e-03 -3.5335e-05 -1.4102e-04 1.4538e-04 7.7155e-05 2.0163e-04 2.1589e-04 -2.0181e-04 7.7012e-05 2.1601e-04
7.2175e+00 -6.2294e-04 -1.7665e-03 1.8731e-03 6.0456e-04 2.7152e-03 2.7817e-03 -2.7145e-03 6.0437e-04 2.7810e-03 -3.7351e-05 -1.4968e-04 1.5427e-04 8.1662e-05 2.1405e-04 2.2909e-04 -2.1387e-04 8.1804e-05 2.2898e-04
7.1210e+00 -6.5987e-04 -1.8714e-03 1.9843e-03 6.4038e-04 2.8763e-03 2.9467e-03 -2.8770e-03 6.4056e-04 2.9474e-03 -3.9700e-05 -1.5848e-04 1.6338e-04 8.6694e-05 2.2660e-04 2.4262e-04 -2.2678e-04 8.6552e-05 2.4273e-04
7.0259e+00 -6.9881e-04 -1.9817e-03 2.1013e-03 6.7819e-04 3.0459e-03 3.1205e-03 -3.0452e-03 6.7800e-04 3.1198e-03 -4.1909e-05 -1.6791e-04 1.7306e-04 9.1620e-05 2.4011e-04 2.5699e-04 -2.3993e-04 9.1761e-05 2.5688e-04
6.9322e+00 -7.3901e-04 -2.0958e-03 2.2223e-03 7.1718e-04 3.2212e-03 3.3001e-03 -3.2219e-03 7.1737e-04 3.3008e-03 -4.4452e-05 -1.7749e-04 1.8297e-04 9.7079e-05 2.5379e-04 2.7172e-04 -2.5396e-04 9.6938e-05 2.7183e-04
6.8399e+00 -7.8131e-04 -2.2156e-03 2.3493e-03 7.5824e-04 3.4054e-03 3.4888e-03 -3.4048e-03 7.5806e-04 3.4881e-03 -4.6865e-05 -1.8772e-04 1.9348e-04 1.0245e-04 2.6844e-04 2.8732e-04 -2.6827e-04 1.0259e-04 2.8721e-04
6.7489e+00 -8.2494e-04 -2.3395e-03 2.4806e-03 8.0057e-04 3.5958e-03 3.6838e-03 -3.5965e-03 8.0076e-04 3.6845e-03 -4.9613e-05 -1.9813e-04 2.0425e-04 1.0835e-04 2.8331e-04 3.0332e-04 -2.8348e-04 1.0822e-04 3.0343e-04
6.6592e+00 -8.7076e-04 -2.4693e-03 2.6183e-03 8.4506e-04 3.7954e-03 3.8883e-03 -3.7947e-03 8.4487e-04 3.8876e-03 -5.2239e-05 -2.0921e-04 2.1563e-04 1.1419e-04 2.9917e-04 3.2022e-04 -2.9900e-04 1.1433e-04 3.2011e-04
6.5708e+00 -9.1801e-04 -2.6034e-03 2.7605e-03 8.9089e-04 4.0015e-03 4.0994e-03 -4.0021e-03 8.9108e-04 4.1001e-03 -5.5202e-05 -2.2049e-04 2.2730e-04 1.2057e-04 3.1528e-04 3.3755e-04 -3.1545e-04 1.2043e-04 3.3766e-04
6.4836e+00 -9.6753e-04 -2.7437e-03 2.9093e-03 9.3897e-04 4.2172e-03 4.3204e-03 -4.2165e-03 9.3878e-04 4.3197e-03 -5.8052e-05 -2.3246e-04 2.3960e-04 1.2689e-04 3.3241e-04 3.5580e-04 -3.3224e-04 1.2703e-04 3.5569e-04
6.3975e+00 -1.0186e-03 -2.8886e-03 3.0629e-03 9.8849e-04 4.4398e-03 4.5485e-03 -4.4404e-03 9.8867e-04 4.5492e-03 -6.1241e-05 -2.4465e-04 2.5220e-04 1.3376e-04 3.4982e-04 3.7452e-04 -3.4999e-04 1.3363e-04 3.7463e-04
6.3127e+00 -1.0720e-03 -3.0399e-03 3.2234e-03 1.0403e-03 4.6724e-03 4.7868e-03 -4.6717e-03 1.0401e-03 4.7861e-03 -6.4326e-05 -2.5754e-04 2.6546e-04 1.4060e-04 3.6828e-04 3.9421e-04 -3.6811e-04 1.4073e-04 3.9410e-04
6.2290e+00 -1.1270e-03 -3.1960e-03 3.3889e-03 1.0937e-03 4.9123e-03 5.0326e-03 -4.9130e-03 1.0939e-03 5.0333e-03 -6.7752e-05 -2.7069e-04 2.7904e-04 1.4799e-04 3.8706e-04 4.1439e-04 -3.8723e-04 1.4786e-04 4.1450e-04
6.1464e+00 -1.1844e-03 -3.3588e-03 3.5615e-03 1.1495e-03 5.1626e-03 5.2890e-03 -5.1619e-03 1.1493e-03 5.2883e-03 -7.1082e-05 -2.8456e-04 2.9330e-04 1.5536e-04 4.0691e-04 4.3556e-04 -4.0674e-04 1.5549e-04 4.3545e-04
6.0649e+00 -1.2436e-03 -3.5267e-03 3.7395e-03 1.2069e-03 5.4206e-03 5.5533e-03 -5.4212e-03 1.2070e-03 5.5540e-03 -7.4755e-05 -2.9870e-04 3.0792e-04 1.6329e-04 4.2712e-04 4.5727e-04 -4.2728e-04 1.6316e-04 4.5738e-04
5.9845e+00 -1.3053e-03 -3.7015e-03 3.9249e-03 1.2667e-03 5.6893e-03 5.8286e-03 -5.6886e-03 1.2666e-03 5.8279e-03 -7.8341e-05 -3.1359e-04 3.2323e-04 1.7122e-04 4.4842e-04 4.8000e-04 -4.4826e-04 1.7135e-04 4.7989e-04
5.9051e+00 -1.3688e-03 -3.8817e-03 4.1159e-03 1.3283e-03 5.9662e-03 6.1123e-03 -5.9669e-03 1.3285e-03 6.1130e-03 -8.2273e-05 -3.2878e-04 3.3891e-04 1.7972e-04 4.7012e-04 5.0330e-04 -4.7028e-04 1.7959e-04 5.0341e-04
5.8267e+00 -1.4349e-03 -4.0690e-03 4.3146e-03 1.3925e-03 6.2542e-03 6.4073e-03 -6.2535e-03 1.3923e-03 6.4066e-03 -8.6126e-05 -3.4472e-04 3.5532e-04 1.8823e-04 4.9294e-04 5.2765e-04 -4.9277e-04 1.8836e-04 5.2755e-04
5.7493e+00 -1.5029e-03 -4.2620e-03 4.5192e-03 1.4585e-03 6.5507e-03 6.7111e-03 -6.5514e-03 1.4587e-03 6.7118e-03 -9.0327e-05 -3.6099e-04 3.7212e-04 1.9732e-04 5.1619e-04 5.5261e-04 -5.1635e-04 1.9719e-04 5.5272e-04
5.6729e+00 -1.5736e-03 -4.4624e-03 4.7317e-03 1.5271e-03 6.8588e-03 7.0268e-03 -6.8581e-03 1.5269e-03 7.0260e-03 -9.4458e-05 -3.7804e-04 3.8966e-04 2.0643e-04 5.4058e-04 5.7866e-04 -5.4042e-04 2.0656e-04 5.7855e-04
5.5974e+00 -1.6463e-03 -4.6687e-03 4.9504e-03 1.5977e-03 7.1758e-03 7.3515e-03 -7.1765e-03 1.5979e-03 7.3522e-03 -9.8940e-05 -3.9544e-04 4.0763e-04 2.1614e-04 5.6545e-04 6.0535e-04 -5.6561e-04 2.1601e-04 6.0545e-04
5.5229e+00 -1.7218e-03 -4.8827e-03 5.1774e-03 1.6710e-03 7.5048e-03 7.6885e-03 -7.5041e-03 1.6708e-03 7.6878e-03 -1.0336e-04 -4.1364e-04 4.2636e-04 2.2588e-04 5.9149e-04 6.3315e-04 -5.9133e-04 2.2601e-04 6.3305e-04
5.4492e+00 -1.7994e-03 -5.1028e-03 5.4107e-03 1.7462e-03 7.8430e-03 8.0351e-03 -7.8437e-03 1.7464e-03 8.0358e-03 -1.0813e-04 -4.3222e-04 4.4554e-04 2.3623e-04 6.1803e-04 6.6164e-04 -6.1819e-04 2.3610e-04 6.6174e-04
5.3765e+00 -1.8798e-03 -5.3309e-03 5.6526e-03 1.8243e-03 8.1937e-03 8.3943e-03 -8.1930e-03 1.8242e-03 8.3936e-03 -1.1285e-04 -4.5161e-04 4.6550e-04 2.4663e-04 6.4578e-04 6.9127e-04 -6.4562e-04 2.4676e-04 6.9117e-04
5.3046e+00 -1.9625e-03 -5.5654e-03 5.9012e-03 1.9045e-03 8.5541e-03 8.7635e-03 -8.5548e-03 1.9047e-03 8.7642e-03 -1.1793e-04 -4.7140e-04 4.8593e-04 2.5764e-04 6.7407e-04 7.2162e-04 -6.7423e-04 2.5751e-04 7.2173e-04
5.2336e+00 -2.0481e-03 -5.8081e-03 6.1587e-03 1.9877e-03 8.9272e-03 9.1458e-03 -8.9265e-03 1.9875e-03 9.1451e-03 -1.2296e-04 -4.9204e-04 5.0717e-04 2.6871e-04 7.0359e-04 7.5315e-04 -7.0343e-04 2.6884e-04 7.5305e-04
5.1634e+00 -2.1360e-03 -6.0575e-03 6.4231e-03 2.0729e-03 9.3105e-03 9.5385e-03 -9.3112e-03 2.0731e-03 9.5392e-03 -1.2835e-04 -5.1309e-04 5.2890e-04 2.8041e-04 7.3368e-04 7.8544e-04 -7.3384e-04 2.8028e-04 7.8554e-04
5.0940e+00 -2.2270e-03 -6.3154e-03 6.6966e-03 2.1613e-03 9.7069e-03 9.9446e-03 -9.7062e-03 2.1611e-03 9.9439e-03 -1.3371e-04 -5.3501e-04 5.5146e-04 2.9219e-04 7.6503e-04 8.1893e-04 -7.6487e-04 2.9232e-04 8.1883e-04
5.0254e+00 -2.3204e-03 -6.5802e-03 6.9774e-03 2.2518e-03 1.0114e-02 1.0362e-02 -1.0115e-02 2.2520e-03 1.0362e-02 -1.3942e-04 -5.5737e-04 5.7455e-04 3.0460e-04 7.9700e-04 8.5322e-04 -7.9716e-04 3.0447e-04 8.5332e-04
4.9576e+00 -2.4169e-03 -6.8539e-03 7.2675e-03 2.3455e-03 1.0535e-02 1.0792e-02 -1.0534e-02 2.3453e-03 1.0792e-02 -1.4511e-04 -5.8062e-04 5.9848e-04 3.1711e-04 8.3025e-04 8.8875e-04 -8.3009e-04 3.1724e-04 8.8865e-04
4.8906e+00 -2.5159e-03 -7.1346e-03 7.5652e-03 2.4416e-03 1.0966e-02 1.1235e-02 -1.0967e-02 2.4418e-03 1.1235e-02 -1.5117e-04 -6.0434e-04 6.2295e-04 3.3026e-04 8.6415e-04 9.2511e-04 -8.6431e-04 3.3013e-04 9.2521e-04
4.8243e+00 -2.6181e-03 -7.4245e-03 7.8726e-03 2.5408e-03 1.1412e-02 1.1691e-02 -1.1411e-02 2.5406e-03 1.1690e-02 -1.5720e-04 -6.2896e-04 6.4830e-04 3.4352e-04 8.9937e-04 9.6274e-04 -8.9921e-04 3.4365e-04 9.6264e-04
4.7588e+00 -2.7229e-03 -7.7218e-03 8.1878e-03 2.6425e-03 1.1868e-02 1.2159e-02 -1.1869e-02 2.6427e-03 1.2160e-02 -1.6360e-04 -6.5407e-04 6.7422e-04 3.5743e-04 9.3527e-04 1.0012e-03 -9.3543e-04 3.5730e-04 1.0013e-03
4.6940e+00 -2.8311e-03 -8.0284e-03 8.5129e-03 2.7475e-03 1.2340e-02 1.2642e-02 -1.2339e-02 2.7473e-03 1.2641e-02 -1.6999e-04 -6.8011e-04 7.0103e-04 3.7147e-04 9.7252e-04 1.0410e-03 -9.7236e-04 3.7159e-04 1.0409e-03
4.6299e+00 -2.9418e-03 -8.3427e-03 8.8462e-03 2.8550e-03 1.2823e-02 1.3137e-02 -1.2824e-02 2.8552e-03 1.3138e-02 -1.7675e-04 -7.0667e-04 7.2844e-04 3.8616e-04 1.0105e-03 1.0818e-03 -1.0106e-03 3.8604e-04 1.0819e-03
4.5665e+00 -3.0561e-03 -8.6666e-03 9.1897e-03 2.9659e-03 1.3321e-02 1.3647e-02 -1.3320e-02 2.9657e-03 1.3646e-02 -1.8351e-04 -7.3417e-04 7.5676e-04 4.0101e-04 1.0498e-03 1.1238e-03 -1.0497e-03 4.0113e-04 1.1237e-03
4.5038e+00 -3.1731e-03 -8.9985e-03 9.5415e-03 3.0794e-03 1.3831e-02 1.4169e-02 -1.3832e-02 3.0796e-03 1.4170e-02 -1.9064e-04 -7.6222e-04 7.8570e-04 4.1651e-04 1.0899e-03 1.1668e-03 -1.0901e-03 4.1639e-04 1.1669e-03
4.4418e+00 -3.2936e-03 -9.3402e-03 9.9039e-03 3.1964e-03 1.4356e-02 1.4708e-02 -1.4355e-02 3.1962e-03 1.4707e-02 -1.9778e-04 -7.9123e-04 8.1558e-04 4.3218e-04 1.1314e-03 1.2111e-03 -1.1313e-03 4.3230e-04 1.2110e-03
4.3804e+00 -3.4170e-03 -9.6901e-03 1.0275e-02 3.3161e-03 1.4894e-02 1.5259e-02 -1.4895e-02 3.3163e-03 1.5259e-02 -2.0529e-04 -8.2081e-04 8.4609e-04 4.4852e-04 1.1737e-03 1.2565e-03 -1.1739e-03 4.4839e-04 1.2566e-03
4.3197e+00 -3.5440e-03 -1.0050e-02 1.0657e-02 3.4394e-03 1.5447e-02 1.5826e-02 -1.5447e-02 3.4392e-03 1.5825e-02 -2.1282e-04 -8.5137e-04 8.7757e-04 4.6504e-04 1.2174e-03 1.3032e-03 -1.2173e-03 4.6516e-04 1.3031e-03
4.2596e+00 -3.6739e-03 -1.0419e-02 1.1047e-02 3.5654e-03 1.6014e-02 1.6406e-02 -1.6015e-02 3.5656e-03 1.6407e-02 -2.2072e-04 -8.8253e-04 9.0971e-04 4.8224e-04 1.2619e-03 1.3510e-03 -1.2621e-03 4.8211e-04 1.3511e-03
4.2001e+00 -3.8076e-03 -1.0798e-02 1.1449e-02 3.6952e-03 1.6596e-02 1.7003e-02 -1.6595e-02 3.6949e-03 1.7002e-02 -2.2865e-04 -9.1469e-04 9.4283e-04 4.9963e-04 1.3079e-03 1.4001e-03 -1.3078e-03 4.9975e-04 1.4000e-03
4.1412e+00 -3.9442e-03 -1.1185e-02 1.1860e-02 3.8277e-03 1.7192e-02 1.7613e-02 -1.7193e-02 3.8279e-03 1.7614e-02 -2.3695e-04 -9.4746e-04 9.7664e-04 5.1771e-04 1.3548e-03 1.4503e-03 -1.3550e-03 5.1759e-04 1.4504e-03
4.0830e+00 -4.0847e-03 -1.1584e-02 1.2283e-02 3.9641e-03 1.7804e-02 1.8240e-02 -1.7803e-02 3.9639e-03 1.8239e-02 -2.4530e-04 -9.8126e-04 1.0115e-03 5.3600e-04 1.4031e-03 1.5020e-03 -1.4030e-03 5.3612e-04 1.5019e-03
4.0253e+00 -4.2283e-03 -1.1991e-02 1.2714e-02 4.1034e-03 1.8430e-02 1.8881e-02 -1.8431e-02 4.1036e-03 1.8882e-02 -2.5401e-04 -1.0157e-03 1.0470e-03 5.5499e-04 1.4524e-03 1.5548e-03 -1.4525e-03 5.5486e-04 1.5549e-03
3.9683e+00 -4.3758e-03 -1.2409e-02 1.3158e-02 4.2466e-03 1.9073e-02 1.9540e-02 -1.9072e-02 4.2464e-03 1.9539e-02 -2.6278e-04 -1.0512e-03 1.0835e-03 5.7420e-04 1.5031e-03 1.6091e-03 -1.5030e-03 5.7432e-04 1.6090e-03
3.9118e+00 -4.5264e-03 -1.2836e-02 1.3611e-02 4.3927e-03 1.9730e-02 2.0213e-02 -1.9730e-02 4.3930e-03 2.0214e-02 -2.7192e-04 -1.0873e-03 1.1208e-03 5.9411e-04 1.5548e-03 1.6644e-03 -1.5549e-03 5.9399e-04 1.6645e-03
3.8559e+00 -4.6811e-03 -1.3275e-02 1.4076e-02 4.5429e-03 2.0404e-02 2.0903e-02 -2.0403e-02 4.5427e-03 2.0902e-02 -2.8112e-04 -1.1245e-03 1.1591e-03 6.1427e-04 1.6080e-03 1.7213e-03 -1.6078e-03 6.1439e-04 1.7212e-03
3.8005e+00 -4.8390e-03 -1.3723e-02 1.4551e-02 4.6961e-03 2.1092e-02 2.1609e-02 -2.1093e-02 4.6963e-03 2.1609e-02 -2.9069e-04 -1.1624e-03 1.1982e-03 6.3514e-04 1.6622e-03 1.7794e-03 -1.6623e-03 6.3502e-04 1.7795e-03
3.7457e+00 -5.0010e-03 -1.4182e-02 1.5038e-02 4.8534e-03 2.1798e-02 2.2332e-02 -2.1797e-02 4.8532e-03 2.2331e-02 -3.0034e-04 -1.2014e-03 1.2384e-03 6.5626e-04 1.7179e-03 1.8390e-03 -1.7177e-03 6.5638e-04 1.8389e-03
3.6914e+00 -5.1664e-03 -1.4651e-02 1.5535e-02 5.0138e-03 2.2519e-02 2.3070e-02 -2.2520e-02 5.0140e-03 2.3071e-02 -3.1036e-04 -1.2411e-03 1.2793e-03 6.7810e-04 1.7746e-03 1.8998e-03 -1.7748e-03 6.7798e-04 1.8999e-03
3.6376e+00 -5.3359e-03 -1.5132e-02 1.6045e-02 5.1784e-03 2.3258e-02 2.3827e-02 -2.3257e-02 5.1781e-03 2.3826e-02 -3.2045e-04 -1.2818e-03 1.3213e-03 7.0021e-04 1.8329e-03 1.9621e-03 -1.8328e-03 7.0033e-04 1.9620e-03
3.5844e+00 -5.5088e-03 -1.5622e-02 1.6565e-02 5.3462e-03 2.4012e-02 2.4600e-02 -2.4013e-02 5.3464e-03 2.4601e-02 -3.3092e-04 -1.3233e-03 1.3641e-03 7.2304e-04 1.8923e-03 2.0257e-03 -1.8924e-03 7.2292e-04 2.0258e-03
3.5317e+00 -5.6860e-03 -1.6125e-02 1.7098e-02 5.5182e-03 2.4784e-02 2.5391e-02 -2.4783e-02 5.5179e-03 2.5390e-02 -3.4149e-04 -1.3659e-03 1.4080e-03 7.4617e-04 1.9532e-03 2.0909e-03 -1.9530e-03 7.4629e-04 2.0908e-03
3.4795e+00 -5.8667e-03 -1.6637e-02 1.7641e-02 5.6935e-03 2.5572e-02 2.6198e-02 -2.5573e-02 5.6937e-03 2.6199e-02 -3.5242e-04 -1.4093e-03 1.4527e-03 7.7001e-04 2.0152e-03 2.1573e-03 -2.0153e-03 7.6989e-04 2.1574e-03
3.4278e+00 -6.0518e-03 -1.7162e-02 1.8198e-02 5.8731e-03 2.6378e-02 2.7024e-02 -2.6377e-02 5.8729e-03 2.7023e-02 -3.6345e-04 -1.4538e-03 1.4985e-03 7.9417e-04 2.0788e-03 2.2254e-03 -2.0787e-03 7.9428e-04 2.2253e-03
3.3766e+00 -6.2403e-03 -1.7697e-02 1.8765e-02 6.0560e-03 2.7200e-02 2.7866e-02 -2.7201e-02 6.0563e-03 2.7867e-02 -3.7486e-04 -1.4990e-03 1.5452e-03 8.1904e-04 2.1435e-03 2.2947e-03 -2.1437e-03 8.1892e-04 2.2948e-03
