# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
1.0393e+01 -3.8155e-05 -6.9189e-05 7.9013e-05 4.8560e-05 1.0649e-04 1.1704e-04 -1.0593e-04 4.8177e-05 1.1637e-04 -3.0589e-05 5.8645e-05 6.6143e-05 5.4559e-05 -1.0032e-04 1.1420e-04 -7.6639e-05 -4.1452e-05 8.7131e-05
1.0240e+01 -4.2444e-05 -7.7170e-05 8.8072e-05 5.3997e-05 1.1876e-04 1.3046e-04 -1.1932e-04 5.4379e-05 1.3113e-04 3.0420e-05 -5.8445e-05 6.5888e-05 -5.4259e-05 9.9983e-05 1.1376e-04 7.5315e-05 4.0842e-05 8.5676e-05
1.0090e+01 -4.7842e-05 -8.6778e-05 9.9092e-05 6.0884e-05 1.3356e-04 1.4678e-04 -1.3299e-04 6.0502e-05 1.4611e-04 -2.9939e-05 5.7379e-05 6.4720e-05 5.3393e-05 -9.8158e-05 1.1174e-04 -7.5525e-05 -4.0825e-05 8.5852e-05
9.9432e+00 -5.3061e-05 -9.6448e-05 1.1008e-04 6.7505e-05 1.4843e-04 1.6306e-04 -1.4899e-04 6.7888e-05 1.6373e-04 2.9824e-05 -5.7313e-05 6.4609e-05 -5.3190e-05 9.8049e-05 1.1155e-04 7.4064e-05 4.0170e-05 8.4256e-05
9.7994e+00 -5.9454e-05 -1.0787e-04 1.2317e-04 7.5660e-05 1.6601e-04 1.8244e-04 -1.6545e-04 7.5278e-05 1.8177e-04 -2.9316e-05 5.6161e-05 6.3352e-05 5.2275e-05 -9.6076e-05 1.0938e-04 -7.4513e-05 -4.0251e-05 8.4690e-05
9.6583e+00 -6.5739e-05 -1.1947e-04 1.3636e-04 8.3637e-05 1.8386e-04 2.0199e-04 -1.8442e-04 8.4020e-05 2.0266e-04 2.9260e-05 -5.6248e-05 6.3403e-05 -5.2180e-05 9.6229e-05 1.0947e-04 7.2879e-05 3.9535e-05 8.2912e-05
9.5201e+00 -7.3270e-05 -1.3295e-04 1.5181e-04 9.3239e-05 2.0462e-04 2.2486e-04 -2.0405e-04 9.2856e-05 2.2419e-04 -2.8716e-05 5.4984e-05 6.2032e-05 5.1199e-05 -9.4066e-05 1.0710e-04 -7.3602e-05 -3.9728e-05 8.3640e-05
9.3845e+00 -8.0768e-05 -1.4676e-04 1.6752e-04 1.0276e-04 2.2586e-04 2.4813e-04 -2.2642e-04 1.0314e-04 2.4881e-04 2.8728e-05 -5.5245e-05 6.2268e-05 -5.1225e-05 9.4516e-05 1.0751e-04 7.1752e-05 3.8935e-05 8.1635e-05
9.2514e+00 -8.9589e-05 -1.6259e-04 1.8563e-04 1.1400e-04 2.5022e-04 2.7497e-04 -2.4966e-04 1.1362e-04 2.7430e-04 -2.8138e-05 5.3844e-05 6.0753e-05 5.0161e-05 -9.2117e-05 1.0489e-04 -7.2790e-05 -3.9255e-05 8.2700e-05
9.1209e+00 -9.8459e-05 -1.7888e-04 2.0419e-04 1.2527e-04 2.7530e-04 3.0246e-04 -2.7586e-04 1.2565e-04 3.0313e-04 2.8226e-05 -5.4304e-05 6.1202e-05 -5.0325e-05 9.2909e-05 1.0566e-04 7.0675e-05 3.8366e-05 8.0417e-05
8.9927e+00 -1.0874e-04 -1.9736e-04 2.2533e-04 1.3837e-04 3.0374e-04 3.3377e-04 -3.0317e-04 1.3798e-04 3.3309e-04 -2.7578e-05 5.2736e-05 5.9511e-05 4.9157e-05 -9.0222e-05 1.0274e-04 -7.2075e-05 -3.8830e-05 8.1869e-05
8.8669e+00 -1.1915e-04 -2.1646e-04 2.4709e-04 1.5160e-04 3.3312e-04 3.6600e-04 -3.3369e-04 1.5198e-04 3.6667e-04 2.7752e-05 -5.3422e-05 6.0201e-05 -4.9476e-05 9.1403e-05 1.0393e-04 6.9642e-05 3.7825e-05 7.9251e-05
8.7434e+00 -1.3106e-04 -2.3790e-04 2.7161e-04 1.6678e-04 3.6613e-04 4.0233e-04 -3.6556e-04 1.6639e-04 4.0165e-04 -2.7035e-05 5.1653e-05 5.8300e-05 4.8181e-05 -8.8371e-05 1.0065e-04 -7.1456e-05 -3.8453e-05 8.1146e-05
8.6220e+00 -1.4321e-04 -2.6014e-04 2.9695e-04 1.8221e-04 4.0035e-04 4.3986e-04 -4.0092e-04 1.8259e-04 4.4054e-04 2.7306e-05 -5.2599e-05 5.9264e-05 -4.8677e-05 8.9996e-05 1.0232e-04 6.8646e-05 3.7309e-05 7.8130e-05
8.5028e+00 -1.5694e-04 -2.8490e-04 3.2526e-04 1.9971e-04 4.3846e-04 4.8180e-04 -4.3789e-04 1.9932e-04 4.8112e-04 -2.6505e-05 5.0591e-05 5.7113e-05 4.7231e-05 -8.6555e-05 9.8603e-05 -7.0935e-05 -3.8123e-05 8.0531e-05
8.3857e+00 -1.7102e-04 -3.1064e-04 3.5460e-04 2.1759e-04 4.7806e-04 5.2525e-04 -4.7864e-04 2.1798e-04 5.2593e-04 2.6886e-05 -5.1832e-05 5.8390e-05 -4.7926e-05 8.8687e-05 1.0081e-04 6.7682e-05 3.6814e-05 7.7046e-05
8.2705e+00 -1.8678e-04 -3.3908e-04 3.8712e-04 2.3768e-04 5.2185e-04 5.7342e-04 -5.2127e-04 2.3729e-04 5.7274e-04 -2.5987e-05 4.9544e-05 5.5946e-05 4.6301e-05 -8.4765e-05 9.6587e-05 -7.0512e-05 -3.7840e-05 8.0024e-05
8.1573e+00 -2.0299e-04 -3.6870e-04 4.2089e-04 2.5828e-04 5.6742e-04 6.2344e-04 -5.6800e-04 2.5867e-04 6.2412e-04 2.6493e-05 -5.1122e-05 5.7579e-05 -4.7222e-05 8.7473e-05 9.9406e-05 6.6741e-05 3.6337e-05 7.5992e-05
8.0460e+00 -2.2101e-04 -4.0123e-04 4.5807e-04 2.8122e-04 6.1749e-04 6.7851e-04 -6.1692e-04 2.8084e-04 6.7783e-04 -2.5478e-05 4.8509e-05 5.4793e-05 4.5389e-05 -8.2994e-05 9.4594e-05 -7.0187e-05 -3.7605e-05 7.9626e-05
7.9365e+00 -2.3958e-04 -4.3514e-04 4.9673e-04 3.0483e-04 6.6967e-04 7.3578e-04 -6.7024e-04 3.0522e-04 7.3647e-04 2.6125e-05 -5.0467e-05 5.6828e-05 -4.6565e-05 8.6355e-05 9.8109e-05 6.5819e-05 3.5877e-05 7.4962e-05
7.8288e+00 -2.6007e-04 -4.7216e-04 5.3905e-04 3.3093e-04 7.2666e-04 7.9847e-04 -7.2608e-04 3.3054e-04 7.9778e-04 -2.4976e-05 4.7479e-05 5.3647e-05 4.4489e-05 -8.1231e-05 9.2616e-05 -6.9963e-05 -3.7417e-05 7.9340e-05
7.7229e+00 -2.8124e-04 -5.1079e-04 5.8310e-04 3.5785e-04 7.8610e-04 8.6372e-04 -7.8668e-04 3.5823e-04 8.6441e-04 2.5782e-05 -4.9868e-05 5.6139e-05 -4.5954e-05 8.5331e-05 9.6918e-05 6.4909e-05 3.5430e-05 7.3949e-05
7.6186e+00 -3.0446e-04 -5.5276e-04 6.3107e-04 3.8741e-04 8.5071e-04 9.3477e-04 -8.5013e-04 3.8702e-04 9.3408e-04 -2.4479e-05 4.6450e-05 5.2505e-05 4.3599e-05 -7.9470e-05 9.0644e-05 -6.9842e-05 -3.7276e-05 7.9167e-05
7.5160e+00 -3.2848e-04 -5.9657e-04 6.8103e-04 4.1795e-04 9.1812e-04 1.0088e-03 -9.1870e-04 4.1834e-04 1.0095e-03 2.5464e-05 -4.9325e-05 5.5510e-05 -4.5387e-05 8.4403e-05 9.5832e-05 6.4005e-05 3.4993e-05 7.2946e-05
7.4149e+00 -3.5468e-04 -6.4396e-04 7.3517e-04 4.5131e-04 9.9105e-04 1.0890e-03 -9.9047e-04 4.5092e-04 1.0883e-03 -2.3985e-05 4.5416e-05 5.1361e-05 4.2714e-05 -7.7701e-05 8.8667e-05 -6.9827e-05 -3.7185e-05 7.9111e-05
7.3154e+00 -3.8182e-04 -6.9342e-04 7.9159e-04 4.8582e-04 1.0672e-03 1.1725e-03 -1.0678e-03 4.8621e-04 1.1732e-03 2.5170e-05 -4.8838e-05 5.4942e-05 -4.4866e-05 8.3570e-05 9.4852e-05 6.3100e-05 3.4564e-05 7.1946e-05
7.2175e+00 -4.1127e-04 -7.4671e-04 8.5248e-04 5.2331e-04 1.1492e-03 1.2627e-03 -1.1486e-03 5.2292e-04 1.2620e-03 -2.3492e-05 4.4374e-05 5.0208e-05 4.1830e-05 -7.5915e-05 8.6676e-05 -6.9921e-05 -3.7142e-05 7.9174e-05
7.1210e+00 -4.4180e-04 -8.0234e-04 9.1594e-04 5.6214e-04 1.2348e-03 1.3567e-03 -1.2354e-03 5.6253e-04 1.3574e-03 2.4901e-05 -4.8407e-05 5.4437e-05 -4.4389e-05 8.2834e-05 9.3978e-05 6.2189e-05 3.4140e-05 7.0943e-05
7.0259e+00 -4.7479e-04 -8.6206e-04 9.8416e-04 6.0414e-04 1.3267e-03 1.4578e-03 -1.3261e-03 6.0375e-04 1.4571e-03 -2.2997e-05 4.3316e-05 4.9042e-05 4.0945e-05 -7.4103e-05 8.4662e-05 -7.0128e-05 -3.7151e-05 7.9361e-05
6.9322e+00 -5.0901e-04 -9.2439e-04 1.0553e-03 6.4766e-04 1.4226e-03 1.5631e-03 -1.4232e-03 6.4805e-04 1.5638e-03 2.4656e-05 -4.8035e-05 5.3993e-05 -4.3958e-05 8.2196e-05 9.3212e-05 6.1264e-05 3.3718e-05 6.9930e-05
6.8399e+00 -5.4584e-04 -9.9108e-04 1.1314e-03 6.9454e-04 1.5253e-03 1.6760e-03 -1.5247e-03 6.9415e-04 1.6753e-03 -2.2498e-05 4.2240e-05 4.7857e-05 4.0054e-05 -7.2257e-05 8.2616e-05 -7.0452e-05 -3.7212e-05 7.9676e-05
6.7489e+00 -5.8405e-04 -1.0607e-03 1.2108e-03 7.4314e-04 1.6323e-03 1.7935e-03 -1.6329e-03 7.4354e-04 1.7942e-03 2.4435e-05 -4.7720e-05 5.3613e-05 -4.3571e-05 8.1657e-05 9.2554e-05 6.0321e-05 3.3296e-05 6.8900e-05
6.6592e+00 -6.2503e-04 -1.1349e-03 1.2956e-03 7.9531e-04 1.7466e-03 1.9191e-03 -1.7460e-03 7.9492e-04 1.9184e-03 -2.1992e-05 4.1138e-05 4.6647e-05 3.9152e-05 -7.0367e-05 8.0526e-05 -7.0898e-05 -3.7327e-05 8.0124e-05
6.5708e+00 -6.6756e-04 -1.2123e-03 1.3839e-03 8.4940e-04 1.8657e-03 2.0500e-03 -1.8663e-03 8.4980e-04 2.0507e-03 2.4239e-05 -4.7466e-05 5.3297e-05 -4.3231e-05 8.1220e-05 9.2008e-05 5.9351e-05 3.2872e-05 6.7847e-05
6.4836e+00 -7.1302e-04 -1.2947e-03 1.4780e-03 9.0727e-04 1.9925e-03 2.1893e-03 -1.9919e-03 9.0687e-04 2.1886e-03 -2.1479e-05 4.0006e-05 4.5407e-05 3.8238e-05 -6.8424e-05 7.8383e-05 -7.1471e-05 -3.7498e-05 8.0711e-05
6.3975e+00 -7.6020e-04 -1.3805e-03 1.5760e-03 9.6728e-04 2.1246e-03 2.3344e-03 -2.1252e-03 9.6767e-04 2.3351e-03 2.4068e-05 -4.7272e-05 5.3046e-05 -4.2937e-05 8.0886e-05 9.1576e-05 5.8351e-05 3.2442e-05 6.6763e-05
6.3127e+00 -8.1048e-04 -1.4716e-03 1.6801e-03 1.0313e-03 2.2648e-03 2.4886e-03 -2.2642e-03 1.0309e-03 2.4879e-03 -2.0955e-05 3.8837e-05 4.4130e-05 3.7305e-05 -6.6418e-05 7.6178e-05 -7.2177e-05 -3.7727e-05 8.1442e-05
6.2290e+00 -8.6266e-04 -1.5666e-03 1.7884e-03 1.0976e-03 2.4109e-03 2.6490e-03 -2.4115e-03 1.0980e-03 2.6498e-03 2.3922e-05 -4.7141e-05 5.2863e-05 -4.2690e-05 8.0658e-05 9.1259e-05 5.7312e-05 3.2004e-05 6.5642e-05
6.1464e+00 -9.1812e-04 -1.6671e-03 1.9032e-03 1.1682e-03 2.5656e-03 2.8191e-03 -2.5650e-03 1.1678e-03 2.8184e-03 -2.0418e-05 3.7628e-05 4.2810e-05 3.6351e-05 -6.4340e-05 7.3899e-05 -7.3021e-05 -3.8015e-05 8.2324e-05
6.0649e+00 -9.7565e-04 -1.7717e-03 2.0226e-03 1.2414e-03 2.7267e-03 2.9960e-03 -2.7273e-03 1.2418e-03 2.9967e-03 2.3801e-05 -4.7074e-05 5.2749e-05 -4.2490e-05 8.0540e-05 9.1061e-05 5.6228e-05 3.1556e-05 6.4478e-05
5.9845e+00 -1.0367e-03 -1.8823e-03 2.1489e-03 1.3191e-03 2.8969e-03 3.1831e-03 -2.8963e-03 1.3187e-03 3.1824e-03 -1.9865e-05 3.6370e-05 4.1442e-05 3.5371e-05 -6.2179e-05 7.1536e-05 -7.4010e-05 -3.8366e-05 8.3363e-05
5.9051e+00 -1.0999e-03 -1.9974e-03 2.2802e-03 1.3996e-03 3.0740e-03 3.3776e-03 -3.0746e-03 1.4000e-03 3.3783e-03 2.3705e-05 -4.7073e-05 5.2705e-05 -4.2340e-05 8.0533e-05 9.0984e-05 5.5093e-05 3.1095e-05 6.3263e-05
5.8267e+00 -1.1669e-03 -2.1188e-03 2.4188e-03 1.4847e-03 3.2608e-03 3.5829e-03 -3.2602e-03 1.4843e-03 3.5822e-03 -1.9295e-05 3.5059e-05 4.0018e-05 3.4361e-05 -5.9925e-05 6.9077e-05 -7.5152e-05 -3.8781e-05 8.4568e-05
5.7493e+00 -1.2363e-03 -2.2450e-03 2.5629e-03 1.5730e-03 3.4550e-03 3.7962e-03 -3.4556e-03 1.5734e-03 3.7970e-03 2.3636e-05 -4.7140e-05 5.2733e-05 -4.2239e-05 8.0640e-05 9.1033e-05 5.3901e-05 3.0619e-05 6.1991e-05
5.6729e+00 -1.3095e-03 -2.3778e-03 2.7146e-03 1.6663e-03 3.6595e-03 4.0210e-03 -3.6589e-03 1.6659e-03 4.0202e-03 -1.8704e-05 3.3689e-05 3.8533e-05 3.3317e-05 -5.7566e-05 6.6512e-05 -7.6453e-05 -3.9265e-05 8.5947e-05
5.5974e+00 -1.3855e-03 -2.5159e-03 2.8721e-03 1.7629e-03 3.8719e-03 4.2544e-03 -3.8726e-03 1.7633e-03 4.2551e-03 2.3593e-05 -4.7276e-05 5.2836e-05 -4.2189e-05 8.0866e-05 9.1210e-05 5.2645e-05 3.0124e-05 6.0655e-05
5.5229e+00 -1.4654e-03 -2.6610e-03 3.0378e-03 1.8647e-03 4.0952e-03 4.4998e-03 -4.0946e-03 1.8643e-03 4.4990e-03 -1.8090e-05 3.2252e-05 3.6979e-05 3.2235e-05 -5.5092e-05 6.3830e-05 -7.7922e-05 -3.9819e-05 8.7507e-05
5.4492e+00 -1.5483e-03 -2.8116e-03 3.2098e-03 1.9701e-03 4.3271e-03 4.7545e-03 -4.3277e-03 1.9705e-03 4.7552e-03 2.3577e-05 -4.7484e-05 5.3015e-05 -4.2192e-05 8.1212e-05 9.1518e-05 5.1318e-05 2.9609e-05 5.9248e-05
5.3765e+00 -1.6355e-03 -2.9697e-03 3.3903e-03 2.0810e-03 4.5704e-03 5.0219e-03 -4.5698e-03 2.0806e-03 5.0211e-03 -1.7450e-05 3.0742e-05 3.5349e-05 3.1109e-05 -5.2491e-05 6.1017e-05 -7.9567e-05 -4.0447e-05 8.9257e-05
5.3046e+00 -1.7257e-03 -3.1338e-03 3.5775e-03 2.1958e-03 4.8229e-03 5.2992e-03 -4.8235e-03 2.1962e-03 5.3000e-03 2.3588e-05 -4.7765e-05 5.3272e-05 -4.2247e-05 8.1682e-05 9.1961e-05 4.9915e-05 2.9071e-05 5.7764e-05
5.2336e+00 -1.8205e-03 -3.3057e-03 3.7738e-03 2.3164e-03 5.0874e-03 5.5900e-03 -5.0868e-03 2.3160e-03 5.5892e-03 -1.6782e-05 2.9152e-05 3.3637e-05 2.9936e-05 -4.9751e-05 5.8063e-05 -8.1396e-05 -4.1153e-05 9.1208e-05
5.1634e+00 -1.9186e-03 -3.4839e-03 3.9773e-03 2.4412e-03 5.3618e-03 5.8913e-03 -5.3624e-03 2.4416e-03 5.8921e-03 2.3627e-05 -4.8123e-05 5.3610e-05 -4.2358e-05 8.2280e-05 9.2543e-05 4.8427e-05 2.8508e-05 5.6195e-05
5.0940e+00 -2.0214e-03 -3.6704e-03 4.1902e-03 2.5720e-03 5.6488e-03 6.2068e-03 -5.6481e-03 2.5716e-03 6.2060e-03 -1.6082e-05 2.7475e-05 3.1835e-05 2.8710e-05 -4.6858e-05 5.4954e-05 -8.3420e-05 -4.1940e-05 9.3369e-05
5.0254e+00 -2.1277e-03 -3.8637e-03 4.4108e-03 2.7073e-03 5.9463e-03 6.5336e-03 -5.9469e-03 2.7077e-03 6.5343e-03 2.3693e-05 -4.8557e-05 5.4029e-05 -4.2524e-05 8.3008e-05 9.3266e-05 4.6850e-05 2.7917e-05 5.4537e-05
4.9576e+00 -2.2390e-03 -4.0657e-03 4.6414e-03 2.8490e-03 6.2571e-03 6.8751e-03 -6.2564e-03 2.8486e-03 6.8744e-03 -1.5347e-05 2.5703e-05 2.9936e-05 2.7427e-05 -4.3801e-05 5.1679e-05 -8.5647e-05 -4.2812e-05 9.5751e-05
4.8906e+00 -2.3541e-03 -4.2749e-03 4.8802e-03 2.9954e-03 6.5790e-03 7.2288e-03 -6.5796e-03 2.9958e-03 7.2295e-03 2.3789e-05 -4.9071e-05 5.4533e-05 -4.2748e-05 8.3870e-05 9.4135e-05 4.5177e-05 2.7295e-05 5.2782e-05
4.8243e+00 -2.4744e-03 -4.4931e-03 5.1294e-03 3.1485e-03 6.9149e-03 7.5979e-03 -6.9142e-03 3.1481e-03 7.5971e-03 -1.4574e-05 2.3829e-05 2.7932e-05 2.6081e-05 -4.0564e-05 4.8225e-05 -8.8088e-05 -4.3773e-05 9.8365e-05
4.7588e+00 -2.5987e-03 -4.7190e-03 5.3873e-03 3.3066e-03 7.2626e-03 7.9799e-03 -7.2632e-03 3.3071e-03 7.9807e-03 2.3912e-05 -4.9667e-05 5.5123e-05 -4.3030e-05 8.4867e-05 9.5152e-05 4.3400e-05 2.6641e-05 5.0925e-05
4.6940e+00 -2.7285e-03 -4.9545e-03 5.6561e-03 3.4718e-03 7.6249e-03 8.3781e-03 -7.6243e-03 3.4713e-03 8.3773e-03 -1.3760e-05 2.1843e-05 2.5816e-05 2.4668e-05 -3.7134e-05 4.4581e-05 -9.0755e-05 -4.4827e-05 1.0122e-04
4.6299e+00 -2.8625e-03 -5.1980e-03 5.9341e-03 3.6423e-03 7.9998e-03 8.7899e-03 -8.0004e-03 3.6427e-03 8.7907e-03 2.4065e-05 -5.0345e-05 5.5801e-05 -4.3372e-05 8.6003e-05 9.6320e-05 4.1515e-05 2.5953e-05 4.8960e-05
4.5665e+00 -3.0022e-03 -5.4516e-03 6.2236e-03 3.8201e-03 8.3900e-03 9.2187e-03 -8.3893e-03 3.8197e-03 9.2179e-03 -1.2901e-05 1.9739e-05 2.3581e-05 2.3181e-05 -3.3496e-05 4.0735e-05 -9.3658e-05 -4.5979e-05 1.0434e-04
4.5038e+00 -3.1465e-03 -5.7137e-03 6.5228e-03 4.0036e-03 8.7934e-03 9.6619e-03 -8.7940e-03 4.0040e-03 9.6627e-03 2.4247e-05 -5.1107e-05 5.6567e-05 -4.3775e-05 8.7280e-05 9.7642e-05 3.9516e-05 2.5227e-05 4.6882e-05
4.4418e+00 -3.2967e-03 -5.9863e-03 6.8340e-03 4.1948e-03 9.2128e-03 1.0123e-02 -9.2121e-03 4.1943e-03 1.0122e-02 -1.1994e-05 1.7506e-05 2.1221e-05 2.1616e-05 -2.9632e-05 3.6679e-05 -9.6810e-05 -4.7234e-05 1.0772e-04
4.3804e+00 -3.4517e-03 -6.2679e-03 7.1554e-03 4.3919e-03 9.6462e-03 1.0599e-02 -9.6469e-03 4.3924e-03 1.0600e-02 2.4457e-05 -5.1955e-05 5.7424e-05 -4.4240e-05 8.8698e-05 9.9119e-05 3.7396e-05 2.4463e-05 4.4687e-05
4.3197e+00 -3.6128e-03 -6.5604e-03 7.4894e-03 4.5970e-03 1.0096e-02 1.1094e-02 -1.0096e-02 4.5966e-03 1.1093e-02 -1.1034e-05 1.5135e-05 1.8730e-05 1.9966e-05 -2.5527e-05 3.2408e-05 -1.0022e-04 -4.8596e-05 1.1138e-04
4.2596e+00 -3.7791e-03 -6.8624e-03 7.8341e-03 4.8085e-03 1.0561e-02 1.1604e-02 -1.0562e-02 4.8090e-03 1.1605e-02 2.4697e-05 -5.2890e-05 5.8372e-05 -4.4769e-05 9.0260e-05 1.0075e-04 3.5151e-05 2.3659e-05 4.2372e-05
4.2001e+00 -3.9518e-03 -7.1758e-03 8.1920e-03 5.0283e-03 1.1044e-02 1.2134e-02 -1.1043e-02 5.0279e-03 1.2134e-02 -1.0018e-05 1.2615e-05 1.6109e-05 1.8225e-05 -2.1162e-05 2.7929e-05 -1.0391e-04 -5.0072e-05 1.1535e-04
4.1412e+00 -4.1298e-03 -7.4992e-03 8.5612e-03 5.2548e-03 1.1541e-02 1.2681e-02 -1.1542e-02 5.2552e-03 1.2682e-02 2.4965e-05 -5.3911e-05 5.9411e-05 -4.5362e-05 9.1964e-05 1.0254e-04 3.2776e-05 2.2812e-05 3.9933e-05
4.0830e+00 -4.3145e-03 -7.8345e-03 8.9440e-03 5.4899e-03 1.2057e-02 1.3248e-02 -1.2057e-02 5.4894e-03 1.3247e-02 -8.9403e-06 9.9370e-06 1.3367e-05 1.6388e-05 -1.6519e-05 2.3268e-05 -1.0789e-04 -5.1667e-05 1.1962e-04
4.0253e+00 -4.5048e-03 -8.1803e-03 9.3387e-03 5.7320e-03 1.2589e-02 1.3833e-02 -1.2590e-02 5.7324e-03 1.3834e-02 2.5260e-05 -5.5019e-05 6.0541e-05 -4.6020e-05 9.3811e-05 1.0449e-04 3.0266e-05 2.1922e-05 3.7371e-05
3.9683e+00 -4.7022e-03 -8.5384e-03 9.7476e-03 5.9831e-03 1.3141e-02 1.4439e-02 -1.3140e-02 5.9827e-03 1.4438e-02 -7.7969e-06 7.0882e-06 1.0537e-05 1.4446e-05 -1.1575e-05 1.8512e-05 -1.1217e-04 -5.3387e-05 1.2423e-04
3.9118e+00 -4.9053e-03 -8.9076e-03 1.0169e-02 6.2416e-03 1.3709e-02 1.5063e-02 -1.3709e-02 6.2421e-03 1.5064e-02 2.5583e-05 -5.6213e-05 6.1761e-05 -4.6743e-05 9.5797e-05 1.0659e-04 2.7617e-05 2.0988e-05 3.4687e-05
3.8559e+00 -5.1158e-03 -9.2895e-03 1.0605e-02 6.5094e-03 1.4297e-02 1.5709e-02 -1.4296e-02 6.5090e-03 1.5708e-02 -6.5825e-06 4.0565e-06 7.7320e-06 1.2394e-05 -6.3100e-06 1.3908e-05 -1.1677e-04 -5.5239e-05 1.2918e-04
3.8005e+00 -5.3324e-03 -9.6830e-03 1.1054e-02 6.7850e-03 1.4902e-02 1.6374e-02 -1.4903e-02 6.7855e-03 1.6375e-02 2.5932e-05 -5.7491e-05 6.3069e-05 -4.7533e-05 9.7920e-05 1.0885e-04 2.4827e-05 2.0008e-05 3.1885e-05
3.7457e+00 -5.5565e-03 -1.0090e-02 1.1519e-02 7.0702e-03 1.5528e-02 1.7062e-02 -1.5527e-02 7.0698e-03 1.7061e-02 -5.2916e-06 8.2888e-07 5.3561e-06 1.0224e-05 -6.9935e-07 1.0248e-05 -1.2171e-04 -5.7229e-05 1.3449e-04
3.6914e+00 -5.7871e-03 -1.0509e-02 1.1997e-02 7.3635e-03 1.6173e-02 1.7770e-02 -1.6174e-02 7.3640e-03 1.7771e-02 2.6304e-05 -5.8852e-05 6.4463e-05 -4.8388e-05 1.0017e-04 1.1125e-04 2.1893e-05 1.8982e-05 2.8976e-05
3.6376e+00 -6.0255e-03 -1.0941e-02 1.2491e-02 7.6669e-03 1.6839e-02 1.8502e-02 -1.6838e-02 7.6664e-03 1.8501e-02 -3.9182e-06 -2.6091e-06 4.7074e-06 7.9289e-06 5.2827e-06 9.5275e-06 -1.2700e-04 -5.9364e-05 1.4019e-04
3.5844e+00 -6.2705e-03 -1.1387e-02 1.2999e-02 7.9787e-03 1.7524e-02 1.9255e-02 -1.7525e-02 7.9791e-03 1.9256e-02 2.6699e-05 -6.0291e-05 6.5938e-05 -4.9310e-05 1.0255e-04 1.1379e-04 1.8815e-05 1.7911e-05 2.5977e-05
3.5317e+00 -6.5237e-03 -1.1846e-02 1.3524e-02 8.3008e-03 1.8231e-02 2.0032e-02 -1.8230e-02 8.3003e-03 2.0031e-02 -2.4558e-06 -6.2730e-06 6.7366e-06 5.5000e-06 1.1664e-05 1.2896e-05 -1.3267e-04 -6.1653e-05 1.4629e-04
3.4795e+00 -6.7838e-03 -1.2319e-02 1.4063e-02 8.6318e-03 1.8958e-02 2.0831e-02 -1.8959e-02 8.6323e-03 2.0832e-02 2.7113e-05 -6.1804e-05 6.7490e-05 -5.0296e-05 1.0504e-04 1.1646e-04 1.5592e-05 1.6795e-05 2.2917e-05
3.4278e+00 -7.0523e-03 -1.2806e-02 1.4619e-02 8.9735e-03 1.9708e-02 2.1655e-02 -1.9707e-02 8.9730e-03 2.1654e-02 -8.9725e-07 -1.0180e-05 1.0219e-05 2.9294e-06 1.8477e-05 1.8708e-05 -1.3873e-04 -6.4105e-05 1.5282e-04
3.3766e+00 -7.3280e-03 -1.3307e-02 1.5191e-02 9.3243e-03 2.0479e-02 2.2502e-02 -2.0480e-02 9.3248e-03 2.2503e-02 2.7543e-05 -6.3385e-05 6.9111e-05 -5.1347e-05 1.0763e-04 1.1925e-04 1.2227e-05 1.5635e-05 1.9848e-05
3.3259e+00 -7.6125e-03 -1.3823e-02 1.5781e-02 9.6862e-03 2.1274e-02 2.3375e-02 -2.1273e-02 9.6857e-03 2.3374e-02 7.6539e-07 -1.4348e-05 1.4369e-05 2.0824e-07 2.5755e-05 2.5756e-05 -1.4521e-04 -6.6727e-05 1.5981e-04
3.2757e+00 -7.9044e-03 -1.4353e-02 1.6386e-02 1.0058e-02 2.2090e-02 2.4272e-02 -2.2091e-02 1.0058e-02 2.4273e-02 2.7985e-05 -6.5024e-05 7.0791e-05 -5.2460e-05 1.1031e-04 1.2215e-04 8.7237e-06 1.4434e-05 1.6865e-05
3.2259e+00 -8.2052e-03 -1.4899e-02 1.7009e-02 1.0440e-02 2.2930e-02 2.5195e-02 -2.2929e-02 1.0440e-02 2.5194e-02 2.5409e-06 -1.8800e-05 1.8971e-05 -2.6727e-06 3.3538e-05 3.3644e-05 -1.5213e-04 -6.9531e-05 1.6726e-04
3.1766e+00 -8.5138e-03 -1.5460e-02 1.7649e-02 1.0833e-02 2.3793e-02 2.6143e-02 -2.3794e-02 1.0834e-02 2.6144e-02 2.8434e-05 -6.6711e-05 7.2518e-05 -5.3634e-05 1.1304e-04 1.2512e-04 5.0881e-06 1.3194e-05 1.4141e-05
3.1278e+00 -8.8317e-03 -1.6037e-02 1.8308e-02 1.1238e-02 2.4681e-02 2.7119e-02 -2.4680e-02 1.1237e-02 2.7118e-02 4.4391e-06 -2.3558e-05 2.3972e-05 -5.7232e-06 4.1868e-05 4.2257e-05 -1.5952e-04 -7.2528e-05 1.7523e-04
